Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Label
879,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1623,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
859,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
840,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
808,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
2115,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1624,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1551,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1169,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1041,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
2830,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
579,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
185739,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
377162,3,5,108.0,16907.0,108.0,0.0,12300.0,0.0,BENIGN
836,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
377,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
635,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
404,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
13197,6,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
50271,14,10,108.0,39204.0,108.0,0.0,8712.0,0.0,BENIGN
865,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
563,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1504,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1302,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
2013,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1204,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
197791,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
402287,3,5,108.0,17110.0,108.0,0.0,11108.0,0.0,BENIGN
2016,5,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
46,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
5637,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
185754,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
411043,17,9,746.0,16902.0,517.0,0.0,6957.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
107220,7,3,110.0,5543.0,110.0,0.0,5543.0,0.0,BENIGN
406,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
142052,14,7,110.0,15707.0,110.0,0.0,5808.0,0.0,BENIGN
120464,3,9,110.0,30523.0,110.0,0.0,6995.0,0.0,BENIGN
4430,18,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
119553568,23,23,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
196193,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
187180,3,5,108.0,17079.0,108.0,0.0,7012.0,0.0,BENIGN
1999,7,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
93586,7,7,108.0,11616.0,108.0,0.0,2904.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
179489,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
475518,19,8,746.0,17025.0,517.0,0.0,8609.0,0.0,BENIGN
96628,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
188311,3,4,108.0,17086.0,108.0,0.0,11526.0,0.0,BENIGN
2212,12,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
43967,8,10,108.0,26136.0,108.0,0.0,5808.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
328,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
385,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
5622,4,1,17424.0,0.0,5808.0,2904.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
4010,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
54,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
758,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
812,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
219073,12,3,108.0,14520.0,108.0,0.0,14520.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
161914,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
46318959,17,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
123821,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
2775278,10,8,746.0,4168.0,517.0,0.0,3910.0,0.0,BENIGN
259339,19,7,746.0,17033.0,517.0,0.0,12865.0,0.0,BENIGN
88744,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
329333,20,8,746.0,18328.0,517.0,0.0,12744.0,0.0,BENIGN
109803,3,13,110.0,30523.0,110.0,0.0,2904.0,0.0,BENIGN
2823,7,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
614,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
117,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
562,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
44353,10,5,108.0,8712.0,108.0,0.0,5808.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
87130,9,11,108.0,23232.0,108.0,0.0,2904.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
951,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
138038,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
257196,18,7,746.0,15523.0,517.0,0.0,11355.0,0.0,BENIGN
46762,10,7,108.0,14520.0,108.0,0.0,4356.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
87388,7,16,108.0,36300.0,108.0,0.0,2904.0,0.0,BENIGN
335,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
10565,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1106,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1724,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
14068,10,1,30524.0,0.0,4356.0,1452.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
84,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
2112,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
99596,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
202790,3,4,108.0,16893.0,108.0,0.0,15204.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8651,7,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1131,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1004,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1311,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1173,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1359,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1006,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
873,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
864,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1452,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1422,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1271,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
664656,20,0,10240.0,0.0,512.0,512.0,0.0,0.0,DDoS
876501,1,1,29.0,45.0,29.0,29.0,45.0,45.0,BENIGN
108684,20,0,10240.0,0.0,512.0,512.0,0.0,0.0,DDoS
1021,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
937,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
72,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
610,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
957,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
956,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1187,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
908,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
841,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1217,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
488,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
649,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1001,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
940,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1026,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1700846,2,2,58.0,90.0,29.0,29.0,45.0,45.0,BENIGN
1467,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1017,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
962,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
446282,1,1,31.0,59.0,31.0,31.0,59.0,59.0,BENIGN
1447,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1102,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
2835154,2,2,58.0,114.0,29.0,29.0,57.0,57.0,BENIGN
1261,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
2075,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1510000,20,0,10240.0,0.0,512.0,512.0,0.0,0.0,DDoS
923,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1132,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
602,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
743,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1005,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1174,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
13294,1,1,40.0,68.0,40.0,40.0,68.0,68.0,BENIGN
1139,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1046,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1081,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1098,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
951,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
11,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1524,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
702,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1194,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
778,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
843,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
5913235,2,2,70.0,236.0,35.0,35.0,118.0,118.0,BENIGN
1178,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
9432091,2,2,80.0,80.0,40.0,40.0,40.0,40.0,BENIGN
5461998,2,2,68.0,190.0,34.0,34.0,95.0,95.0,BENIGN
7971335,2,2,70.0,236.0,35.0,35.0,118.0,118.0,BENIGN
1144,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1122,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
13532,1,1,53.0,81.0,53.0,53.0,81.0,81.0,BENIGN
1172,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1296,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
687,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1527,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
911,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1543,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
791940,30,0,15360.0,0.0,512.0,512.0,0.0,0.0,DDoS
3211160,2,2,62.0,94.0,31.0,31.0,47.0,47.0,BENIGN
11495,1,1,29.0,188.0,29.0,29.0,188.0,188.0,BENIGN
648,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1142,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
201,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1011,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
848,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1250,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1207,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
974,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
15497,1,1,30.0,235.0,30.0,30.0,235.0,235.0,BENIGN
4150,1,1,55.0,55.0,55.0,55.0,55.0,55.0,BENIGN
1009,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
778,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
873,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1052,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1668,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
621,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
333,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1053,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1202,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1256,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1049,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1144,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
69738,20,0,10240.0,0.0,512.0,512.0,0.0,0.0,DDoS
372599,1,1,31.0,47.0,31.0,31.0,47.0,47.0,BENIGN
10,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1554,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
60,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1223,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1324,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
2633,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
901,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1209,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
711,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
626,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1393,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1353,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
2156,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
24285,1,1,29.0,188.0,29.0,29.0,188.0,188.0,BENIGN
860,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1050,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
2934,1,1,30.0,62.0,30.0,30.0,62.0,62.0,BENIGN
1273,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
852,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
42260,1,1,29.0,61.0,29.0,29.0,61.0,61.0,BENIGN
1082,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1100,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
688,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
788,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1077,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
63,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
214,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1239,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1146,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1000,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
387,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
846,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1437,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
824296,20,0,10240.0,0.0,512.0,512.0,0.0,0.0,DDoS
1351,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
755,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
872,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
810,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1186,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
903,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
893,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1168,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1502,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
973,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
427101,1,1,28.0,84.0,28.0,28.0,84.0,84.0,BENIGN
8653054,3,3,105.0,354.0,35.0,35.0,118.0,118.0,BENIGN
1106,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1009,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1243,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1271,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
992,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
918,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1247,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
529,1,1,300.0,300.0,300.0,300.0,300.0,300.0,BENIGN
1018,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
951,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1051,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
893619,1,1,55.0,107.0,55.0,55.0,107.0,107.0,BENIGN
749,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
626,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
844,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1670,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1006,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
847,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1161,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
902,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1184,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
931,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
2871,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
846,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
6208,1,1,30.0,62.0,30.0,30.0,62.0,62.0,BENIGN
987,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1025,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
943,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
553,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
931,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
821,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1252,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1491,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1928,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
4165704,2,0,236.0,0.0,118.0,118.0,0.0,0.0,DDoS
785,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1685,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
904,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
799,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
96356,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
232641,12,7,746.0,16824.0,517.0,0.0,12656.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
89172,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
238506,12,8,746.0,16894.0,517.0,0.0,9894.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
214526,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
410996,13,8,746.0,16787.0,517.0,0.0,10033.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
830,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
802,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
56,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
10,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1639,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1005,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
667,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1216,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1282,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
3709,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
966,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
487,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1832428,2,2,56.0,88.0,28.0,28.0,44.0,44.0,BENIGN
1254,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1377,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
817,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
745,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1287,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
771,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
901,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
757,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
935,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1557,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1282,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1655,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
913,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1176,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
379498,1,1,31.0,59.0,31.0,31.0,59.0,59.0,BENIGN
1076,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
861,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1054,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
2640,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
82,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
871,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1360,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1227,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
901,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1457,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
468,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
1022,10,0,5120.0,0.0,512.0,512.0,0.0,0.0,DDoS
